Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
t_hilton_19.txt,1,166,94.31,29.37,92.21,92.75,12.77,12.05,88.55,56.02,12.65,8.43,6.63,1.20,0.00,0.00,0.60,4.22,11.45,18.67,9.04,1.81,4.22,1.20,14.46,3.61,1.20,0.60,4.82,2.41,4.22,4.22,0.00,0.00,0.00,0.00,3.61,0.00,0.60,0.00,0.00,7.23,0.60,1.20,1.81,0.00,1.20,2.41,3.01,2.41,0.00,0.60,1.81,0.60,0.60,0.60,0.00,4.82,1.81,1.81,0.60,0.60,0.00,8.43,5.42,1.81,21.69,1.20,12.05,9.64,0.00,4.22,4.82,0.00,0.00,0.00,0.60,0.00,0.00,0.60,0.00,0.00,12.65,7.23,1.81,0.00,0.00,0.00,0.60,1.20,0.00,1.81,0.00,0.00
t_hilton_2.txt,1,77,84.92,98.57,79.64,74.18,19.25,18.18,89.61,50.65,10.39,9.09,0.00,7.79,0.00,0.00,1.30,1.30,11.69,11.69,5.19,5.19,9.09,0.00,10.39,6.49,1.30,2.60,1.30,1.30,6.49,3.90,1.30,0.00,0.00,1.30,14.29,0.00,1.30,0.00,0.00,2.60,1.30,0.00,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.00,0.00,1.30,15.58,9.09,2.60,5.19,0.00,0.00,5.19,5.19,1.30,25.97,2.60,16.88,10.39,3.90,2.60,2.60,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.88,3.90,7.79,0.00,0.00,0.00,0.00,0.00,2.60,0.00,2.60,0.00
t_hilton_20.txt,1,193,92.77,41.80,41.37,99.00,14.85,18.65,87.05,49.74,7.25,4.15,2.59,1.55,0.00,0.00,0.00,3.11,9.84,15.03,9.84,4.15,4.15,0.00,16.58,6.22,3.11,1.04,1.55,2.59,6.22,6.22,0.00,0.00,0.00,0.00,3.11,0.00,0.00,0.00,0.00,9.84,0.00,1.04,4.15,1.55,2.07,4.15,2.07,1.04,0.52,0.52,4.15,0.52,0.52,0.00,3.11,5.18,1.55,0.52,0.00,3.11,0.00,7.25,4.66,0.52,17.10,2.59,9.33,6.22,0.00,5.18,3.11,1.55,0.00,0.00,0.52,0.00,0.52,0.00,0.00,0.00,9.84,5.70,1.55,0.00,0.00,0.00,1.04,1.04,0.00,0.52,0.00,0.00
t_hilton_3.txt,1,114,85.50,46.49,44.54,99.00,16.29,13.16,88.60,53.51,12.28,7.02,3.51,2.63,0.00,0.00,0.88,5.26,9.65,15.79,8.77,4.39,5.26,0.88,11.40,8.77,2.63,2.63,2.63,1.75,7.02,7.02,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,7.89,0.88,0.00,1.75,0.00,1.75,4.39,3.51,1.75,0.88,0.88,1.75,0.00,0.88,0.00,0.00,9.65,3.51,0.00,3.51,2.63,0.00,5.26,4.39,0.00,13.16,0.00,12.28,0.88,0.88,6.14,1.75,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.04,6.14,3.51,0.00,0.00,0.00,0.00,1.75,0.00,1.75,0.00,0.88
t_hilton_4.txt,1,140,89.26,66.59,89.63,78.19,15.56,14.29,88.57,53.57,8.57,5.71,2.86,2.86,0.00,0.00,0.00,2.86,12.14,13.57,8.57,5.00,5.71,1.43,12.86,4.29,1.43,0.71,1.43,0.71,4.29,2.86,0.00,0.00,0.00,0.00,7.14,0.71,1.43,0.71,0.00,7.14,3.57,0.71,0.00,0.00,2.14,1.43,2.14,2.14,0.00,0.00,2.14,0.00,0.00,0.00,2.14,13.57,5.00,0.71,5.00,4.29,0.00,11.43,0.71,0.00,20.71,0.71,13.57,7.14,1.43,1.43,1.43,2.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.14,5.71,2.14,0.00,0.00,0.00,0.71,0.00,1.43,0.71,1.43,0.00
t_hilton_5.txt,1,43,63.06,82.39,21.56,99.00,21.50,27.91,90.70,51.16,9.30,2.33,0.00,0.00,2.33,0.00,0.00,6.98,9.30,9.30,11.63,4.65,9.30,0.00,11.63,9.30,2.33,2.33,0.00,0.00,9.30,9.30,0.00,0.00,0.00,0.00,6.98,0.00,0.00,0.00,0.00,6.98,0.00,0.00,2.33,0.00,6.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.98,0.00,2.33,0.00,4.65,0.00,0.00,9.30,0.00,18.60,2.33,11.63,4.65,9.30,0.00,2.33,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.63,9.30,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
t_hilton_6.txt,1,108,90.27,32.18,94.42,99.00,15.43,14.81,87.04,49.07,6.48,5.56,4.63,0.93,0.00,0.00,0.00,0.93,10.19,13.89,7.41,6.48,5.56,0.93,12.04,5.56,0.00,0.00,2.78,1.85,7.41,6.48,0.00,0.00,0.00,0.00,3.70,0.00,1.85,0.00,0.93,6.48,0.93,0.00,1.85,1.85,0.00,3.70,0.93,0.00,0.00,0.00,1.85,0.00,0.00,0.00,0.93,9.26,3.70,0.93,1.85,2.78,0.00,8.33,1.85,0.00,23.15,4.63,14.81,6.48,2.78,1.85,2.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.89,5.56,4.63,0.00,0.00,0.00,0.93,0.93,0.00,0.00,1.85,0.00
t_hilton_7.txt,1,218,75.10,88.34,25.09,60.56,16.77,13.76,84.86,55.50,12.84,8.72,0.00,7.34,0.46,0.00,0.92,4.13,11.01,11.93,11.01,3.67,5.50,1.38,18.81,3.21,0.92,1.38,1.83,1.38,2.75,2.29,0.46,0.00,0.46,0.00,9.17,0.00,0.00,0.00,0.46,7.80,0.00,0.00,2.29,3.21,0.46,3.67,2.75,2.75,0.00,0.00,2.75,0.00,0.46,0.00,2.29,10.55,7.34,0.00,1.83,1.38,0.00,6.42,7.34,0.46,15.60,3.67,11.01,3.67,0.46,5.50,1.83,1.38,0.00,0.00,0.46,0.00,0.46,0.00,0.00,0.00,19.27,10.09,3.67,0.00,0.00,0.00,0.00,0.92,0.00,1.83,2.75,0.00
t_hilton_8.txt,1,64,72.69,82.58,88.24,99.00,10.67,20.31,84.38,40.62,7.81,6.25,1.56,3.12,0.00,0.00,1.56,1.56,4.69,10.94,10.94,7.81,1.56,0.00,14.06,12.50,0.00,0.00,1.56,1.56,9.38,9.38,0.00,0.00,0.00,0.00,9.38,0.00,0.00,1.56,0.00,7.81,1.56,1.56,1.56,0.00,1.56,1.56,1.56,1.56,0.00,0.00,1.56,0.00,0.00,0.00,1.56,15.62,3.12,1.56,4.69,4.69,1.56,6.25,4.69,1.56,25.00,3.12,20.31,3.12,3.12,3.12,1.56,3.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.44,9.38,4.69,0.00,0.00,0.00,0.00,6.25,0.00,0.00,3.12,0.00
t_hilton_9.txt,1,141,59.08,82.18,37.87,86.94,17.62,17.73,85.11,56.74,12.77,7.80,1.42,3.55,2.84,0.00,0.00,4.96,9.93,10.64,9.22,6.38,8.51,1.42,13.48,2.84,0.00,0.00,0.71,1.42,5.67,4.26,0.71,0.00,0.00,0.00,8.51,0.71,1.42,0.00,0.00,8.51,1.42,0.71,3.55,2.84,1.42,2.84,0.00,0.00,0.00,0.00,0.71,0.71,0.00,0.00,0.00,8.51,4.96,0.00,2.13,0.71,0.71,4.26,7.80,0.71,17.02,2.84,10.64,6.38,0.00,4.26,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.22,4.96,2.13,0.00,0.00,0.00,0.71,0.71,0.00,0.71,0.00,0.00
t_james_1.txt,1,61,62.76,16.26,95.44,99.00,15.25,13.11,90.16,55.74,14.75,9.84,8.20,0.00,1.64,0.00,0.00,4.92,11.48,9.84,13.11,1.64,4.92,3.28,24.59,6.56,3.28,1.64,3.28,0.00,6.56,6.56,0.00,0.00,0.00,0.00,4.92,0.00,0.00,0.00,0.00,8.20,1.64,1.64,1.64,1.64,0.00,4.92,1.64,0.00,1.64,0.00,0.00,0.00,0.00,0.00,0.00,8.20,0.00,3.28,8.20,3.28,0.00,6.56,13.11,1.64,18.03,6.56,9.84,4.92,1.64,4.92,0.00,1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.48,6.56,3.28,0.00,0.00,0.00,0.00,0.00,0.00,1.64,0.00,0.00
t_james_10.txt,1,182,87.35,45.62,83.83,98.16,13.00,12.09,90.66,52.75,8.24,4.40,3.30,0.55,0.55,0.00,0.00,3.85,13.19,10.99,9.34,5.49,6.04,0.00,13.74,4.40,0.00,0.55,1.65,0.55,5.49,5.49,0.00,0.00,0.00,0.00,3.30,0.00,0.00,0.00,0.00,9.34,1.10,1.10,0.55,1.10,3.30,2.20,0.00,0.00,0.00,0.00,2.75,0.00,0.00,0.00,2.75,8.24,0.55,0.55,3.30,4.40,0.00,4.40,8.24,1.65,20.88,4.40,14.84,3.85,3.85,5.49,2.20,1.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.74,6.59,4.40,0.00,0.00,0.00,1.10,0.00,0.00,1.10,0.00,0.55
t_james_11.txt,1,185,52.71,45.69,76.86,96.24,13.21,15.14,97.30,60.00,17.84,14.05,9.73,0.54,1.08,0.00,2.70,3.78,9.19,11.89,10.27,7.03,5.41,0.54,18.38,5.95,0.54,0.54,0.00,3.24,7.57,5.95,1.08,1.08,0.00,0.00,8.65,0.54,1.08,0.00,0.00,9.73,1.62,1.62,1.08,1.62,2.70,1.08,3.78,1.62,0.54,1.62,2.70,0.00,0.54,0.00,2.16,5.95,2.16,1.08,1.08,1.62,0.00,9.19,8.11,0.54,14.05,1.08,10.81,3.24,1.62,6.49,3.24,0.54,0.00,0.00,1.62,0.00,0.00,1.62,0.00,0.00,11.89,4.86,4.32,0.00,0.00,0.00,2.70,0.00,0.00,0.00,0.00,0.00
t_james_12.txt,1,171,90.09,43.02,78.49,86.53,12.21,25.15,81.29,43.27,6.43,4.09,3.51,0.58,0.00,0.00,0.00,2.34,8.19,12.87,8.19,4.09,4.09,1.17,14.04,3.51,1.17,1.75,3.51,1.17,4.09,3.51,0.00,0.00,0.00,0.00,4.09,0.00,1.17,0.00,0.00,4.68,0.00,1.17,0.58,1.17,0.00,1.75,0.58,0.58,0.00,0.00,1.75,1.17,0.58,0.00,0.00,5.26,3.51,0.58,1.17,0.00,0.00,4.68,8.77,0.58,21.05,3.51,17.54,1.75,2.92,5.85,5.26,3.51,0.00,0.00,0.58,0.00,0.58,0.00,0.00,0.00,19.30,8.19,1.75,0.58,0.00,0.00,0.00,2.92,0.58,0.00,4.68,0.58
t_james_13.txt,1,66,96.54,38.08,78.62,99.00,13.20,19.70,86.36,51.52,6.06,4.55,4.55,0.00,0.00,0.00,0.00,1.52,18.18,10.61,9.09,1.52,7.58,0.00,13.64,4.55,1.52,0.00,1.52,0.00,9.09,7.58,0.00,0.00,0.00,0.00,3.03,0.00,1.52,0.00,0.00,9.09,1.52,1.52,0.00,1.52,3.03,1.52,1.52,1.52,0.00,0.00,4.55,0.00,0.00,0.00,4.55,10.61,1.52,3.03,4.55,4.55,0.00,7.58,6.06,0.00,18.18,1.52,16.67,1.52,3.03,3.03,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,7.58,4.55,1.52,0.00,0.00,0.00,0.00,0.00,1.52,3.03,0.00
t_james_14.txt,1,67,95.61,61.75,83.59,99.00,16.75,17.91,85.07,50.75,11.94,7.46,4.48,2.99,0.00,0.00,0.00,4.48,11.94,16.42,5.97,2.99,4.48,0.00,16.42,5.97,4.48,0.00,2.99,4.48,5.97,5.97,0.00,0.00,0.00,0.00,4.48,0.00,0.00,0.00,0.00,8.96,1.49,0.00,2.99,1.49,2.99,0.00,1.49,0.00,0.00,1.49,1.49,0.00,0.00,0.00,0.00,5.97,4.48,1.49,0.00,1.49,0.00,8.96,7.46,0.00,23.88,4.48,16.42,7.46,2.99,2.99,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.43,5.97,1.49,0.00,0.00,0.00,0.00,0.00,0.00,2.99,0.00,2.99
t_james_15.txt,1,267,75.62,78.43,47.33,99.00,16.69,22.47,94.01,58.43,11.61,5.62,1.87,3.37,0.37,0.00,0.00,5.99,11.24,14.61,10.49,5.62,8.61,0.75,14.98,7.12,3.37,1.12,0.37,1.50,9.74,8.61,0.75,0.00,0.37,0.00,9.36,0.37,0.75,0.37,0.00,10.11,1.12,1.12,1.12,0.75,3.37,2.62,2.62,0.75,0.75,0.00,1.87,0.37,0.00,0.00,1.50,10.11,5.24,2.25,1.50,1.87,0.37,7.87,5.99,0.37,16.10,3.00,11.99,3.00,3.00,2.62,2.25,0.75,0.00,0.00,0.75,0.00,0.00,0.00,0.75,0.00,11.61,5.99,5.24,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00
t_james_16.txt,1,342,94.51,80.17,13.30,99.00,18.00,21.64,81.29,46.20,5.85,4.09,0.29,3.22,0.29,0.00,0.29,1.75,11.99,13.45,6.73,4.09,6.43,0.88,11.40,4.97,0.88,0.88,1.17,1.46,7.89,7.60,0.00,0.00,0.00,0.00,7.60,0.29,0.29,0.00,0.58,4.97,1.17,1.75,0.58,0.58,0.29,1.46,2.63,0.58,0.88,1.17,3.22,0.00,0.29,0.00,2.92,10.82,4.97,2.34,2.34,1.75,0.29,3.51,5.85,0.58,11.99,1.17,9.06,2.63,2.63,5.85,2.05,0.29,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,12.87,5.26,1.75,0.00,0.00,0.00,0.88,0.88,0.00,1.46,1.17,1.46
t_james_17.txt,1,52,97.16,71.80,17.46,98.66,10.40,17.31,90.38,36.54,5.77,5.77,1.92,1.92,0.00,1.92,0.00,0.00,11.54,9.62,7.69,0.00,1.92,0.00,17.31,9.62,1.92,0.00,0.00,5.77,9.62,7.69,1.92,0.00,0.00,0.00,7.69,1.92,0.00,3.85,0.00,5.77,0.00,0.00,0.00,3.85,0.00,1.92,3.85,3.85,0.00,0.00,5.77,1.92,1.92,0.00,1.92,17.31,3.85,0.00,3.85,7.69,1.92,13.46,7.69,0.00,13.46,1.92,5.77,5.77,1.92,5.77,3.85,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.31,9.62,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
t_james_18.txt,1,224,88.05,71.91,52.86,94.30,10.67,18.30,80.36,40.62,7.59,5.36,1.79,1.79,1.34,0.00,0.45,2.23,9.38,9.38,5.80,2.68,6.25,0.89,12.05,5.36,2.68,0.00,1.79,1.34,5.36,4.91,0.45,0.45,0.00,0.00,7.14,0.00,0.45,0.45,0.00,6.70,0.89,0.45,2.23,0.89,1.79,1.79,2.23,0.89,0.89,0.45,2.68,0.00,0.00,0.00,2.23,8.04,2.68,1.34,3.12,2.23,0.89,8.48,3.57,0.89,19.20,1.79,12.50,5.80,2.68,4.91,5.36,1.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.64,8.93,5.36,0.00,0.00,0.00,0.45,0.45,0.89,0.89,0.89,1.79
t_james_19.txt,1,86,77.30,63.65,91.06,47.26,14.33,12.79,91.86,55.81,11.63,9.30,2.33,3.49,3.49,0.00,0.00,2.33,10.47,12.79,12.79,2.33,2.33,4.65,19.77,4.65,2.33,2.33,1.16,0.00,3.49,2.33,1.16,0.00,1.16,0.00,9.30,0.00,0.00,0.00,1.16,12.79,2.33,1.16,2.33,1.16,0.00,5.81,2.33,0.00,2.33,0.00,0.00,0.00,0.00,0.00,0.00,6.98,3.49,2.33,1.16,1.16,0.00,5.81,15.12,1.16,20.93,3.49,17.44,1.16,2.33,0.00,2.33,0.00,0.00,0.00,1.16,0.00,0.00,1.16,0.00,0.00,24.42,16.28,6.98,0.00,0.00,1.16,0.00,0.00,0.00,0.00,0.00,0.00
t_james_2.txt,1,151,96.59,52.65,51.28,84.28,21.57,20.53,86.75,52.98,9.27,5.96,3.97,1.99,0.00,0.00,0.00,3.31,12.58,16.56,5.96,2.65,5.96,0.66,16.56,3.31,0.66,0.66,0.66,0.00,5.96,4.64,1.32,0.00,0.00,1.32,3.97,0.66,0.00,0.00,0.66,4.64,1.99,1.32,0.66,0.00,0.00,0.66,3.31,0.66,0.00,1.99,1.32,0.66,0.00,0.00,0.66,8.61,3.31,1.99,3.97,0.66,0.00,7.28,5.96,0.00,15.23,1.99,9.27,4.64,7.28,3.97,1.32,2.65,0.00,0.00,1.99,0.00,0.00,0.66,1.32,0.00,9.93,3.31,3.31,0.00,0.00,0.00,1.32,0.66,0.00,1.32,0.00,0.00
t_james_20.txt,1,167,81.53,68.39,49.72,80.14,12.85,12.57,81.44,53.89,13.77,10.18,2.99,4.79,0.00,0.00,2.40,3.59,13.17,10.78,6.59,3.59,5.99,2.40,13.17,4.19,1.20,0.60,1.80,1.20,5.39,4.19,1.20,0.60,0.00,0.00,9.58,0.00,0.00,0.00,0.00,5.39,0.00,0.60,0.60,0.00,0.00,4.19,0.00,0.00,0.00,0.00,2.99,0.00,0.00,0.00,1.20,13.17,6.59,0.60,1.80,3.59,0.60,8.98,3.59,0.00,14.37,3.59,7.19,3.59,2.40,3.59,2.99,0.60,0.00,0.00,0.60,0.00,0.60,0.00,0.00,0.00,19.16,7.19,3.59,0.00,0.00,0.00,0.00,2.40,0.00,2.99,2.40,0.60
t_james_3.txt,1,144,98.32,92.75,39.76,92.40,18.00,25.69,84.03,48.61,8.33,4.86,0.00,4.86,0.00,0.00,0.00,3.47,13.89,15.28,4.86,2.78,4.17,0.00,7.64,4.86,1.39,0.69,0.69,0.69,9.03,6.25,2.08,0.00,0.00,0.00,11.11,0.00,0.69,0.00,0.69,6.94,1.39,0.69,2.08,1.39,0.69,1.39,2.78,0.69,0.00,1.39,0.00,0.00,0.00,0.00,0.00,15.97,6.94,2.78,3.47,1.39,2.08,4.86,2.78,0.69,18.75,2.78,10.42,6.25,1.39,2.78,2.78,0.00,0.00,0.00,0.69,0.00,0.00,0.69,0.00,0.00,15.28,4.86,6.25,0.00,0.69,0.00,0.69,2.08,0.00,0.69,0.00,0.00
