Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
d_hilton_19.txt,1,144,88.46,55.52,35.37,86.13,20.57,25.00,75.00,41.67,5.56,2.08,2.08,0.00,0.00,0.00,0.00,3.47,9.03,11.81,6.25,6.25,6.94,0.00,6.94,4.86,3.47,0.00,2.78,2.08,4.17,3.47,0.00,0.00,0.00,0.00,3.47,0.00,1.39,0.00,0.00,4.17,0.00,0.00,0.00,0.00,4.17,0.00,2.08,1.39,0.69,0.00,0.69,0.00,0.69,0.00,0.00,3.47,0.69,1.39,1.39,2.08,0.00,0.69,5.56,0.69,16.67,0.69,15.28,1.39,1.39,6.25,2.08,2.08,0.00,0.00,0.69,0.00,0.00,0.00,0.69,0.00,20.83,4.17,10.42,0.00,0.00,0.00,0.69,0.69,2.08,2.08,0.00,0.69
d_hilton_2.txt,1,59,61.26,50.00,56.85,57.83,14.75,23.73,79.66,52.54,15.25,11.86,3.39,3.39,0.00,0.00,5.08,3.39,5.08,13.56,8.47,5.08,5.08,1.69,13.56,8.47,6.78,0.00,0.00,5.08,1.69,1.69,0.00,0.00,0.00,0.00,8.47,0.00,0.00,0.00,0.00,11.86,0.00,1.69,0.00,5.08,0.00,6.78,1.69,0.00,0.00,1.69,0.00,0.00,0.00,0.00,0.00,3.39,3.39,0.00,0.00,0.00,0.00,3.39,8.47,1.69,11.86,1.69,6.78,3.39,1.69,1.69,0.00,3.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.17,6.78,3.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d_hilton_20.txt,1,108,94.82,53.70,45.81,95.19,15.43,17.59,92.59,51.85,7.41,2.78,0.93,0.00,0.00,0.00,1.85,4.63,14.81,12.96,6.48,3.70,7.41,0.93,10.19,2.78,0.93,1.85,0.00,0.93,4.63,4.63,0.00,0.00,0.00,0.00,5.56,0.00,1.85,0.00,0.00,8.33,0.00,1.85,1.85,0.00,1.85,2.78,4.63,2.78,0.00,0.00,2.78,0.00,0.00,0.00,2.78,6.48,0.00,1.85,3.70,0.93,0.00,0.93,8.33,0.00,18.52,0.93,14.81,2.78,5.56,3.70,1.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,5.56,1.85,0.00,0.00,0.00,0.93,0.00,0.00,0.00,0.00,0.00
d_hilton_3.txt,1,56,94.77,57.10,30.01,99.00,9.33,23.21,91.07,55.36,12.50,5.36,5.36,0.00,0.00,0.00,0.00,7.14,12.50,16.07,8.93,1.79,3.57,0.00,17.86,8.93,3.57,1.79,0.00,0.00,8.93,7.14,0.00,0.00,0.00,0.00,7.14,0.00,1.79,0.00,0.00,8.93,3.57,0.00,1.79,1.79,1.79,0.00,7.14,3.57,0.00,3.57,1.79,1.79,0.00,0.00,0.00,7.14,3.57,0.00,3.57,0.00,0.00,7.14,5.36,0.00,10.71,1.79,10.71,0.00,1.79,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.71,8.93,0.00,0.00,0.00,0.00,1.79,0.00,0.00,0.00,0.00,0.00
d_hilton_4.txt,1,165,90.70,25.24,66.98,48.24,23.57,18.79,81.82,49.70,8.48,6.06,5.45,0.00,0.00,0.00,0.61,2.42,13.33,12.12,5.45,4.24,8.48,1.21,9.09,5.45,4.24,1.82,1.82,0.61,3.03,1.82,0.61,0.00,0.00,0.00,2.42,0.00,0.61,0.00,0.61,4.24,1.21,0.00,1.21,0.00,0.00,2.42,0.61,0.00,0.00,0.00,1.82,0.00,0.61,0.00,1.21,4.85,0.61,0.61,2.42,0.61,0.61,6.67,3.64,1.21,15.76,3.64,9.09,4.85,3.64,4.85,1.82,0.00,0.00,0.00,1.21,0.00,0.61,0.00,0.61,0.00,9.09,4.24,3.64,0.00,0.00,0.00,0.00,0.61,0.00,0.61,0.00,0.00
d_hilton_5.txt,1,40,93.26,89.42,27.99,99.00,10.00,27.50,90.00,50.00,2.50,2.50,0.00,2.50,0.00,0.00,0.00,0.00,17.50,7.50,12.50,5.00,5.00,0.00,17.50,12.50,0.00,0.00,0.00,0.00,15.00,12.50,0.00,0.00,0.00,0.00,10.00,0.00,2.50,0.00,0.00,2.50,0.00,0.00,0.00,0.00,2.50,0.00,2.50,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,12.50,7.50,2.50,2.50,0.00,0.00,12.50,2.50,0.00,17.50,10.00,10.00,0.00,2.50,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,7.50,2.50,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00
d_hilton_6.txt,1,65,87.83,43.89,33.60,99.00,13.00,23.08,83.08,46.15,9.23,4.62,4.62,0.00,0.00,0.00,0.00,4.62,7.69,13.85,7.69,3.08,6.15,0.00,15.38,9.23,3.08,1.54,1.54,0.00,9.23,9.23,0.00,0.00,0.00,0.00,4.62,1.54,0.00,1.54,0.00,4.62,0.00,0.00,1.54,3.08,0.00,1.54,1.54,1.54,0.00,0.00,1.54,0.00,0.00,0.00,1.54,7.69,1.54,1.54,1.54,3.08,0.00,6.15,6.15,1.54,13.85,4.62,7.69,3.08,3.08,9.23,0.00,0.00,0.00,0.00,3.08,0.00,0.00,0.00,3.08,0.00,9.23,7.69,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d_hilton_7.txt,1,115,84.13,91.79,49.13,99.00,14.38,19.13,80.87,52.17,13.04,8.70,1.74,6.96,0.00,0.00,0.00,4.35,11.30,12.17,8.70,3.48,4.35,0.87,13.91,3.48,0.87,0.00,0.00,0.00,6.96,6.96,0.00,0.00,0.00,0.00,10.43,0.87,0.00,0.00,0.00,6.09,0.87,1.74,0.87,0.87,0.87,0.87,0.87,0.00,0.87,0.00,1.74,0.00,0.00,0.00,0.00,12.17,9.57,0.87,0.87,0.87,0.00,6.09,6.09,0.87,18.26,4.35,11.30,5.22,2.61,1.74,2.61,1.74,0.00,0.00,0.87,0.00,0.00,0.00,0.87,0.00,13.91,6.96,4.35,0.00,0.00,0.00,0.00,0.87,0.00,0.00,1.74,0.00
d_hilton_8.txt,1,103,57.11,14.27,80.75,99.00,12.88,17.48,86.41,56.31,12.62,9.71,9.71,0.00,0.00,0.00,0.00,2.91,9.71,10.68,10.68,8.74,5.83,0.97,13.59,5.83,0.97,0.97,0.97,2.91,6.80,6.80,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.00,0.00,4.85,0.97,0.00,0.00,2.91,0.00,0.97,0.97,0.97,0.00,0.00,0.97,0.00,0.00,0.00,0.97,4.85,0.97,0.00,1.94,2.91,0.00,7.77,2.91,0.97,14.56,0.97,11.65,2.91,2.91,2.91,2.91,0.00,0.00,0.00,1.94,0.00,0.00,1.94,0.00,0.00,16.50,10.68,5.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d_hilton_9.txt,1,97,53.89,15.12,99.00,81.50,16.17,21.65,88.66,50.52,9.28,8.25,7.22,0.00,0.00,0.00,1.03,1.03,7.22,9.28,7.22,6.19,10.31,3.09,11.34,10.31,1.03,0.00,0.00,1.03,7.22,5.15,2.06,0.00,0.00,0.00,4.12,1.03,0.00,1.03,0.00,8.25,0.00,0.00,1.03,2.06,2.06,4.12,1.03,1.03,0.00,0.00,3.09,2.06,0.00,0.00,1.03,4.12,1.03,0.00,1.03,1.03,1.03,3.09,6.19,1.03,25.77,3.09,18.56,6.19,0.00,6.19,3.09,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.40,5.15,4.12,0.00,1.03,0.00,0.00,0.00,0.00,2.06,0.00,1.03
d_james_1.txt,1,276,59.01,54.33,57.29,95.57,13.80,17.75,90.22,56.16,16.30,9.78,6.52,2.90,0.36,0.00,0.00,6.52,7.97,13.04,9.78,5.07,5.80,1.81,17.39,5.07,1.09,1.45,0.72,2.54,6.88,5.43,0.72,0.00,0.00,0.36,9.42,0.36,1.45,0.00,1.09,11.59,1.09,1.81,0.72,2.90,1.81,3.26,3.62,1.45,1.09,0.00,5.07,0.00,0.00,0.00,3.99,9.78,5.80,0.72,1.81,1.81,0.00,8.70,6.52,0.36,11.96,2.54,7.97,2.17,1.09,3.26,2.17,0.36,0.00,0.00,0.36,0.00,0.00,0.36,0.00,0.00,10.87,6.88,1.09,0.00,0.00,0.36,0.00,0.00,0.00,2.54,0.00,0.00
d_james_10.txt,1,85,39.41,14.48,97.63,99.00,14.17,15.29,90.59,57.65,15.29,10.59,10.59,0.00,0.00,0.00,0.00,3.53,8.24,12.94,12.94,9.41,7.06,1.18,22.35,9.41,4.71,1.18,0.00,1.18,7.06,7.06,0.00,0.00,0.00,0.00,3.53,0.00,0.00,0.00,0.00,9.41,2.35,0.00,1.18,1.18,2.35,2.35,1.18,1.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.53,0.00,2.35,2.35,2.35,0.00,3.53,17.65,0.00,18.82,5.88,14.12,2.35,3.53,2.35,3.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.59,7.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.53,0.00,0.00
d_james_11.txt,1,147,89.48,50.00,50.59,95.81,14.70,17.01,90.48,53.74,12.24,8.16,6.80,0.68,0.00,0.00,0.68,4.08,12.24,13.61,6.80,6.12,4.08,0.00,11.56,5.44,2.04,0.68,1.36,2.04,4.76,4.76,0.00,0.00,0.00,0.00,6.80,0.00,0.00,0.00,0.00,7.48,0.68,0.68,2.04,2.04,2.04,0.68,1.36,0.68,0.00,0.68,2.72,0.00,0.00,0.00,2.72,7.48,3.40,2.04,4.08,1.36,0.00,4.76,8.16,0.00,14.97,1.36,8.84,4.76,6.80,5.44,1.36,2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.65,5.44,6.12,0.00,0.00,0.00,4.08,0.00,0.00,0.00,0.00,0.00
d_james_12.txt,1,101,85.82,31.03,99.00,99.00,16.83,23.76,86.14,49.50,13.86,13.86,10.89,0.00,0.00,0.00,2.97,0.00,5.94,16.83,6.93,1.98,5.94,0.00,11.88,6.93,1.98,0.00,1.98,1.98,6.93,6.93,0.00,0.00,0.00,0.00,5.94,0.99,0.00,0.99,0.00,2.97,0.00,0.00,0.00,1.98,0.99,0.00,3.96,0.99,0.00,0.99,0.99,0.00,0.00,0.00,0.99,1.98,0.99,0.99,0.00,0.99,0.00,6.93,0.99,1.98,24.75,3.96,12.87,9.90,1.98,1.98,4.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.90,5.94,0.99,0.00,0.00,0.00,0.00,0.99,0.00,1.98,0.00,0.00
d_james_13.txt,1,114,97.31,93.19,67.26,99.00,14.25,21.93,87.72,48.25,11.40,8.77,2.63,5.26,0.00,0.00,0.88,2.63,14.04,14.04,4.39,1.75,3.51,0.88,12.28,4.39,0.00,1.75,1.75,1.75,6.14,6.14,0.00,0.00,0.00,0.00,14.04,1.75,0.00,0.88,0.00,5.26,0.88,0.88,0.00,0.00,2.63,0.88,0.88,0.88,0.00,0.00,2.63,0.00,0.00,0.00,2.63,11.40,6.14,0.00,2.63,2.63,0.00,7.89,4.39,0.00,19.30,3.51,8.77,8.77,0.88,7.89,1.75,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.16,7.02,1.75,0.00,0.00,0.00,0.00,0.00,1.75,2.63,0.00,0.00
d_james_14.txt,1,56,68.29,85.81,13.15,97.85,14.00,14.29,96.43,58.93,14.29,10.71,5.36,5.36,0.00,0.00,0.00,3.57,5.36,17.86,12.50,1.79,8.93,0.00,21.43,10.71,3.57,0.00,0.00,7.14,5.36,5.36,0.00,0.00,0.00,0.00,12.50,0.00,1.79,0.00,0.00,14.29,0.00,0.00,5.36,1.79,7.14,1.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,10.71,0.00,3.57,0.00,0.00,14.29,5.36,3.57,12.50,3.57,8.93,1.79,3.57,5.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.93,5.36,1.79,0.00,0.00,0.00,1.79,0.00,0.00,0.00,0.00,0.00
d_james_15.txt,1,122,91.60,81.64,62.75,96.45,13.56,18.85,81.97,48.36,9.84,9.02,4.10,0.00,4.92,0.00,0.00,0.82,9.02,14.75,4.10,4.92,6.56,0.00,12.30,7.38,0.82,0.00,0.82,2.46,4.92,4.92,0.00,0.00,0.00,0.00,8.20,0.00,0.00,0.00,0.00,9.84,1.64,0.00,3.28,0.00,4.92,0.00,3.28,0.82,0.00,2.46,2.46,0.82,0.00,0.00,0.00,5.74,3.28,2.46,0.00,0.00,0.00,1.64,9.02,1.64,20.49,4.10,13.93,5.74,0.82,3.28,2.46,0.82,0.00,0.00,2.46,0.00,0.00,1.64,0.82,0.00,11.48,5.74,3.28,0.00,0.00,0.82,0.00,0.82,0.00,0.82,0.00,0.00
d_james_16.txt,1,268,92.16,68.61,51.79,99.00,24.36,26.87,85.82,50.00,10.45,4.85,2.24,1.49,0.00,0.00,1.12,5.60,8.58,17.16,4.85,3.73,7.84,0.00,10.07,6.34,3.36,0.75,0.00,1.49,8.21,8.21,0.00,0.00,0.00,0.00,8.21,0.37,1.87,0.00,0.00,8.96,1.87,0.75,0.37,1.49,2.24,2.61,2.24,0.37,0.37,0.37,1.49,0.37,0.37,0.37,0.37,4.48,2.61,0.37,0.75,1.49,0.00,3.36,4.85,1.12,14.93,2.99,10.45,2.99,2.24,4.10,1.49,1.12,0.00,0.00,0.37,0.00,0.00,0.00,0.37,0.00,17.91,3.73,9.33,0.37,0.00,0.00,0.37,2.61,0.00,1.49,0.00,0.00
d_james_17.txt,1,140,95.04,19.58,94.71,98.56,20.00,20.71,87.14,52.14,12.14,10.00,9.29,0.00,0.71,0.00,0.00,2.14,10.00,17.86,5.71,2.14,4.29,1.43,10.71,5.71,2.14,1.43,0.00,2.14,5.71,5.71,0.00,0.00,0.00,0.00,4.29,0.00,0.71,0.00,0.00,7.86,1.43,1.43,1.43,0.00,1.43,2.86,2.14,0.71,0.00,0.71,0.71,0.00,0.00,0.00,0.71,7.14,1.43,2.86,3.57,0.00,0.00,7.14,4.29,0.71,18.57,2.14,14.29,4.29,5.71,3.57,1.43,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.57,5.00,4.29,0.71,0.00,0.00,0.00,0.00,2.86,0.71,0.00,0.00
d_james_18.txt,1,51,85.92,34.73,66.34,99.00,17.00,19.61,90.20,50.98,3.92,1.96,1.96,0.00,0.00,0.00,0.00,1.96,11.76,11.76,9.80,3.92,11.76,0.00,13.73,9.80,3.92,0.00,0.00,5.88,7.84,7.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.80,0.00,0.00,1.96,1.96,3.92,1.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,7.84,1.96,1.96,0.00,9.80,7.84,0.00,21.57,0.00,9.80,11.76,7.84,3.92,1.96,1.96,0.00,0.00,1.96,0.00,0.00,0.00,1.96,0.00,13.73,5.88,5.88,0.00,0.00,0.00,0.00,1.96,0.00,0.00,0.00,0.00
d_james_19.txt,1,105,94.86,89.20,82.75,98.56,21.00,23.81,86.67,55.24,12.38,9.52,2.86,5.71,0.00,0.00,0.95,2.86,11.43,17.14,8.57,0.00,5.71,0.00,15.24,6.67,1.90,0.00,0.00,0.00,5.71,5.71,0.00,0.00,0.00,0.00,10.48,1.90,0.00,0.00,0.95,7.62,2.86,0.95,1.90,0.95,1.90,0.95,1.90,0.00,0.95,0.00,0.95,0.00,0.00,0.00,0.95,10.48,7.62,0.00,0.00,1.90,0.95,9.52,1.90,0.95,21.90,2.86,14.29,6.67,1.90,3.81,4.76,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,4.76,1.90,0.00,0.00,0.00,0.00,0.00,1.90,0.95,0.00,0.00
d_james_2.txt,1,118,97.58,22.28,81.01,92.90,19.67,21.19,83.90,52.54,7.63,5.93,5.93,0.00,0.00,0.00,0.00,1.69,14.41,16.10,5.93,1.69,6.78,1.69,11.86,3.39,1.69,0.00,0.00,0.00,5.93,5.08,0.85,0.85,0.00,0.00,2.54,0.00,0.00,0.00,0.00,8.47,1.69,0.85,0.00,2.54,1.69,2.54,0.00,0.00,0.00,0.00,3.39,0.00,0.00,0.00,2.54,3.39,0.85,1.69,0.00,0.85,0.00,0.00,11.86,0.00,16.10,3.39,9.32,4.24,5.93,4.24,3.39,2.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.63,5.08,1.69,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.00
d_james_20.txt,1,101,92.29,46.04,48.61,96.57,16.83,14.85,90.10,52.48,4.95,0.99,0.99,0.00,0.00,0.00,0.00,3.96,11.88,13.86,9.90,3.96,7.92,0.00,13.86,5.94,1.98,0.00,0.99,2.97,4.95,4.95,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00,3.96,0.99,0.00,0.99,0.00,0.99,0.99,2.97,0.99,0.00,1.98,2.97,1.98,0.00,0.00,0.99,4.95,0.00,0.99,2.97,0.99,0.00,0.00,9.90,0.99,18.81,1.98,12.87,4.95,1.98,7.92,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.86,5.94,5.94,0.00,0.00,0.00,0.00,0.99,0.00,0.99,0.00,0.00
d_james_3.txt,1,287,67.40,63.63,75.22,89.72,17.94,18.12,92.68,60.63,13.59,10.45,4.88,4.18,0.35,0.70,0.35,3.14,10.10,13.94,9.41,6.27,6.97,2.44,15.68,3.48,0.70,0.70,0.35,1.05,5.57,4.53,0.70,0.35,0.00,0.00,10.45,1.05,0.35,0.00,1.74,12.54,1.39,0.35,2.44,2.44,3.14,4.18,2.09,0.35,1.05,0.70,1.05,0.35,0.35,0.00,0.35,10.45,6.97,0.70,1.05,2.09,0.00,9.41,5.23,1.05,17.77,3.14,10.10,5.57,1.74,2.44,2.79,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.71,5.57,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
